"고유번호","구명","수목고유번호","구번호","동명","순번","수목명","흉고지름","수고","수관너비","위치","주변토지사용상태","품계흉고","품계활력","품계수형","품계수종","품계위치","관리등급","피해상태","학명","식생활력","품계등급","관리기관","X 좌표","Y 좌표"
"20000829","중구","2-장충동-큰-0172","02","장충동","172.00000000","느릅나무","30.00000000","6.00000000","5.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Ulmus davidiana var","2.00000000","34.00000000","공원녹지과","200203.648","200203.6482"
"20000830","중구","2-명동-큰-0103","02","명동","103.00000000","느티나무","25.00000000","16.00000000","10.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198982.178","198982.1784"
"20000832","중구","2-신당4동-큰-0022","02","신당4동","22.00000000","양버즘나무","33.00000000","7.00000000","4.00000000","대경중고교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","201504.172","201504.1716"
"20000833","중구","2-필동-큰-0043","02","필동","43.00000000","은행나무","35.00000000","24.00000000","8.00000000","","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199576.437","199576.437"
"20000834","중구","2-소공동-큰-0189","02","소공동","189.00000000","자작나무","70.00000000","39.00000000","17.00000000","체스프라자","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Betula platyphylla var.","2.00000000","44.00000000","공원녹지과","197500.06","197500.0596"
"20000835","중구","2-중림동-큰-0077","02","중림동","77.00000000","양버즘나무","30.00000000","32.00000000","14.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Platanus occidentalis L.","2.00000000","29.00000000","공원녹지과","196864.753","196864.753"
"20000836","중구","2-신당2동-큰-0019","02","신당2동","19.00000000","향나무","23.00000000","9.00000000","4.00000000","432-24","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","200762.655","200762.6547"
"20000837","중구","2-장충동-큰-0308","02","장충동","308.00000000","은행나무","35.00000000","11.00000000","5.00000000","서울클럽","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200256.713","200256.7127"
"20000838","중구","2-장충동-큰-0332","02","장충동","332.00000000","소나무","25.00000000","5.00000000","2.00000000","타워호텔","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","200103.12","200103.1203"
"20000840","중구","2-명동-큰-0056","02","명동","56.00000000","가래나무","28.00000000","20.00000000","7.00000000","한국은행부지","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juglans mandshurica.","2.00000000","34.00000000","공원녹지과","198728.868","198728.8681"
"20000841","중구","2-회현동-큰-0177","02","회현동","177.00000000","은행나무","21.00000000","7.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","197693.51","197693.51"
"20000842","중구","2-회현동-큰-0153","02","회현동","153.00000000","백합나무","30.00000000","15.00000000","10.00000000","연세빌딩","70","10.00000000","10.00000000","6.00000000","2","9","3.00000000","2.00000000","Liriodendron tulipifera L.","0E-8","0E-8","공원녹지과","197725.361","197725.3612"
"20000843","중구","2-장충동-큰-0246","02","장충동","246.00000000","자작나무","34.00000000","8.00000000","5.00000000","충무초등학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Betula platyphylla var.","2.00000000","34.00000000","공원녹지과","200150.365","200150.365"
"20000844","중구","2-장충동-큰-0125","02","장충동","125.00000000","은행나무","24.00000000","17.00000000","6.00000000","국립극장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200104.094","200104.0938"
"20000845","중구","2-신당1동-큰-0112","02","신당1동","112.00000000","향나무","21.00000000","4.00000000","3.00000000","50-3","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","200839.326","200839.3255"
"20001014","중구","2-신당1동-큰-0103","02","신당1동","103.00000000","향나무","20.00000000","3.00000000","2.00000000","103","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","200832.11","200832.1104"
"20001015","중구","2-명동-큰-0001","02","명동","1.00000000","은행나무","45.00000000","12.00000000","7.00000000","을지로2가 남대문세무서","30","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","198935.369","198935.3687"
"20001016","중구","2-장충동-큰-0049","02","장충동","49.00000000","아카시아나무","22.00000000","19.00000000","9.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","199984.204","199984.2037"
"20001017","중구","2-남대문로5가동-큰-0040","02","남대문로5가동","40.00000000","은행나무","32.00000000","25.00000000","8.00000000","남대문교회","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","197738.783","197738.7828"
"20000748","중구","2-신당3동-큰-0020","02","신당3동","20.00000000","소나무","21.00000000","5.00000000","2.00000000","남산타원","20","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","200985.274","200985.2737"
"20000749","중구","2-만리동1가-큰-0016","02","만리동1가","5.00000000","느티나무","26.00000000","4.00000000","6.00000000","서울역","50","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197289.518","197289.5185"
"20000751","중구","2-신당1동-큰-0117","02","신당1동","117.00000000","단풍나무","22.00000000","5.00000000","5.00000000","장충초교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","34.00000000","공원녹지과","200964.587","200964.5872"
"20000752","중구","2-신당5동-큰-0013","02","신당5동","13.00000000","느티나무","25.00000000","7.00000000","8.00000000","동원빌딩","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","201445.792","201445.7918"
"20000753","중구","2-을지로3,4,5동-큰-0031","02","을지로3,4,5동","31.00000000","은행나무","70.00000000","12.00000000","4.00000000","정동2가 12통3반","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","199153.775","199153.7752"
"20000754","중구","2-명동-큰-0030","02","명동","30.00000000","소나무","20.00000000","4.00000000","2.00000000","명동성당","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","198905.083","198905.083"
"20000755","중구","2-장충동-큰-0176","02","장충동","176.00000000","백합나무","27.00000000","8.00000000","5.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","32.00000000","공원녹지과","200247.498","200247.4979"
"20000756","중구","2-장충동-큰-0200","02","장충동","200.00000000","느티나무","36.00000000","5.00000000","5.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","200449.469","200449.4685"
"20000724","중구","2-신당2동-큰-0052","02","신당2동","52.00000000","소나무","20.00000000","3.00000000","2.00000000","432-1671","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","200509.158","200509.1581"
"20000757","중구","2-명동-큰-0107","02","명동","107.00000000","가래나무","42.00000000","27.00000000","12.00000000","숭의여대별관","60","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juglans mandshurica.","2.00000000","39.00000000","공원녹지과","198936.006","198936.0064"
"20000758","중구","2-필동-큰-0039","02","필동","39.00000000","아카시아나무","29.00000000","22.00000000","9.00000000","한국의집","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","199354.681","199354.6809"
"20000759","중구","2-충무로4,5동-큰-0065","02","충무로4,5동","65.00000000","소나무","20.00000000","5.00000000","4.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","199959.95","199959.9503"
"20000760","중구","2-태평로1가동-큰-0112","02","태평로1가동","112.00000000","느티나무","60.00000000","6.00000000","5.00000000","장교동 쁘렝땅백화점","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","46.00000000","공원녹지과","198877.611","198877.6107"
"20000761","중구","2-소공동-큰-0179","02","소공동","179.00000000","느티나무","27.00000000","17.00000000","7.00000000","체스프라자","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197557.639","197557.6391"
"20000763","중구","2-광희동-큰-0003","02","광희동","3.00000000","은행나무","35.00000000","7.00000000","2.00000000","방산동공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","33.00000000","공원녹지과","200386.19","200386.1904"
"20000765","중구","2-충무로4,5동-큰-0099","02","충무로4,5동","99.00000000","양버즘나무","60.00000000","8.00000000","8.00000000","덕수중학교","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Platanus occidentalis L.","2.00000000","46.00000000","공원녹지과","199816.34","199816.3404"
"20000766","중구","2-장충동-큰-0064","02","장충동","64.00000000","은행나무","20.00000000","14.00000000","8.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199999.239","199999.239"
"20000767","중구","2-필동-큰-0069","02","필동","69.00000000","아카시아나무","23.00000000","24.00000000","6.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","199830.368","199830.3676"
"20001472","중구","2-필동-큰-0094","02","필동","94.00000000","은행나무","25.00000000","17.00000000","7.00000000","","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199669.5","199669.5001"
"20001473","중구","2-소공동-큰-0004","02","소공동","4.00000000","회화나무","21.00000000","12.00000000","5.00000000","정동","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","197431.428","197431.4279"
"20001474","중구","2-남대문로5가동-큰-0063","02","남대문로5가동","63.00000000","느티나무","23.00000000","17.00000000","7.00000000","남대문교회","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198170.594","198170.594"
"20001475","중구","2-회현동-큰-0180","02","회현동","180.00000000","은행나무","21.00000000","7.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","197686.075","197686.0745"
"20001476","중구","2-신당3동-큰-0003","02","신당3동","3.00000000","은행나무","21.00000000","8.00000000","5.00000000","333-9","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","201055.771","201055.7707"
"20001478","중구","2-회현동-큰-0059","02","회현동","59.00000000","양버즘나무","20.00000000","16.00000000","7.00000000","","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Platanus occidentalis L.","2.00000000","29.00000000","공원녹지과","198170.57","198170.5696"
"20001296","중구","2-필동-큰-0081","02","필동","81.00000000","단풍나무","22.00000000","13.00000000","6.00000000","","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","36.00000000","공원녹지과","199520.341","199520.3411"
"20001297","중구","2-필동-큰-0084","02","필동","84.00000000","측백나무","20.00000000","10.00000000","5.00000000","","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","199542.274","199542.2741"
"20001298","중구","2-장충동-큰-0116","02","장충동","116.00000000","느티나무","38.00000000","15.00000000","13.00000000","국립극장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","200081.643","200081.643"
"20001300","중구","2-회현동-큰-0082","02","회현동","82.00000000","느티나무","22.00000000","17.00000000","6.00000000","","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198144.313","198144.3134"
"20001521","중구","2-남대문로5가동-큰-0067","02","남대문로5가동","67.00000000","느티나무","30.00000000","16.00000000","9.00000000","남대문교회","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198148.574","198148.574"
"20001522","중구","2-명동-큰-0016","02","명동","16.00000000","상수리나무","30.00000000","15.00000000","9.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","","2.00000000","34.00000000","공원녹지과","198874.592","198874.5922"
"20001523","중구","2-회현동-큰-0135","02","회현동","135.00000000","느티나무","40.00000000","14.00000000","9.00000000","남산공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198457.381","198457.3811"
"20001524","중구","2-장충동-큰-0197","02","장충동","197.00000000","양버즘나무","47.00000000","11.00000000","7.00000000","장충공원","50","10.00000000","10.00000000","6.00000000","2","6","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","34.00000000","공원녹지과","200460.746","200460.7461"
"20001525","중구","2-소공동-큰-0164","02","소공동","164.00000000","아카시아나무","27.00000000","20.00000000","10.00000000","시립미술관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","197581.565","197581.565"
"20001526","중구","2-회현동-큰-0200","02","회현동","200.00000000","은행나무","21.00000000","6.00000000","5.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","197666.349","197666.3485"
"20001527","중구","2-태평로1가동-큰-0009","02","태평로1가동","9.00000000","소나무","22.00000000","17.00000000","1.00000000","롯데호텔","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","198010.163","198010.1626"
"20001529","중구","2-회현동-큰-0196","02","회현동","196.00000000","은행나무","21.00000000","7.00000000","5.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","197673.462","197673.462"
"20001530","중구","2-황학동-큰-0011","02","황학동","11.00000000","회화나무","32.00000000","9.00000000","8.00000000","황학동1377번지","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","201871.626","201871.6259"
"20001531","중구","2-중림동-큰-0097","02","중림동","97.00000000","양버즘나무","29.00000000","30.00000000","12.00000000","봉래초등학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","196811.937","196811.9371"
"20001532","중구","2-충무로4,5동-큰-0002","02","충무로4,5동","2.00000000","메타세콰이어","40.00000000","13.00000000","6.00000000","중구청","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Metasequoia glyptostroboides Hu et cheng","2.00000000","32.00000000","공원녹지과","199777.8","199777.7995"
"20001533","중구","2-필동-큰-0006","02","필동","6.00000000","아카시아나무","26.00000000","18.00000000","8.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","199214.665","199214.6654"
"20001534","중구","2-명동-큰-0116","02","명동","116.00000000","아카시아나무","35.00000000","28.00000000","9.00000000","남산한옥마을","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","199348.796","199348.7957"
"20000084","중구","2-광희동-큰-0102","02","광희동","102.00000000","은행나무","41.00000000","8.00000000","3.00000000","33-13","10","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","200691.032","200691.0322"
"20000085","중구","2-소공동-큰-0269","02","소공동","269.00000000","참나무","30.00000000","17.00000000","10.00000000","중앙일보","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Quercus variabilis BL.","2.00000000","34.00000000","공원녹지과","197377.566","197377.5663"
"20000086","중구","2-소공동-큰-0274","02","소공동","274.00000000","참나무","25.00000000","22.00000000","7.00000000","중앙일보","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Quercus variabilis BL.","2.00000000","34.00000000","공원녹지과","197397.038","197397.0384"
"20000088","중구","2-을지로3,4,5동-큰-0032","02","을지로3,4,5동","32.00000000","양버즘나무","25.00000000","10.00000000","6.00000000","정동2가 12통3반","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","36.00000000","공원녹지과","199151.981","199151.9809"
"20000089","중구","2-명동-큰-0003","02","명동","3.00000000","가중나무","25.00000000","10.00000000","4.00000000","명동2가","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Ailanthus altissima Swingle.","2.00000000","34.00000000","공원녹지과","198984.118","198984.118"
"20000091","중구","2-중림동-큰-0096","02","중림동","96.00000000","은행나무","48.00000000","28.00000000","10.00000000","봉래초등학교","60","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","196820.998","196820.9978"
"20000092","중구","2-중림동-큰-0101","02","중림동","101.00000000","은행나무","38.00000000","33.00000000","16.00000000","봉래초등학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","196788.225","196788.2255"
"20000093","중구","2-중림동-큰-0105","02","중림동","105.00000000","느티나무","25.00000000","17.00000000","10.00000000","봉래초등학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","196649.801","196649.8014"
"20000094","중구","2-충무로4,5동-큰-0020","02","충무로4,5동","20.00000000","은행나무","25.00000000","9.00000000","4.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199844.569","199844.5688"
"20000095","중구","2-명동-큰-0008","02","명동","8.00000000","느티나무","20.00000000","7.00000000","4.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198813.604","198813.6041"
"20000096","중구","2-명동-큰-0009","02","명동","9.00000000","느티나무","20.00000000","7.00000000","4.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198819.881","198819.881"
"20000098","중구","2-명동-큰-0014","02","명동","14.00000000","소나무","22.00000000","6.00000000","3.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","198837.822","198837.8222"
"20000099","중구","2-명동-큰-0018","02","명동","18.00000000","은행나무","80.00000000","13.00000000","9.00000000","계성여고","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","198884.906","198884.9059"
"20000100","중구","2-명동-큰-0021","02","명동","21.00000000","느티나무","40.00000000","9.00000000","5.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198874.358","198874.3577"
"20000101","중구","2-명동-큰-0024","02","명동","24.00000000","상수리나무","35.00000000","13.00000000","8.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","","2.00000000","34.00000000","공원녹지과","198874.129","198874.1295"
"20000102","중구","2-명동-큰-0026","02","명동","26.00000000","느티나무","35.00000000","7.00000000","6.00000000","명동성당","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198873.676","198873.6756"
"20000103","중구","2-명동-큰-0029","02","명동","29.00000000","은행나무","20.00000000","5.00000000","2.00000000","명동성당","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","198888.034","198888.0336"
"20000104","중구","2-명동-큰-0035","02","명동","35.00000000","은행나무","70.00000000","15.00000000","10.00000000","명동성당","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","198903.747","198903.7474"
"20001764","중구","2-신당1동-큰-0051","02","신당1동","51.00000000","벚나무","26.00000000","7.00000000","5.00000000","장충빌딩","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Prunus yedoensis Matsumira.","2.00000000","34.00000000","공원녹지과","200815.066","200815.0658"
"20001836","중구","2-을지로3,4,5동-큰-0043","02","을지로3,4,5동","43.00000000","단풍나무","20.00000000","5.00000000","3.00000000","동부화재","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","34.00000000","공원녹지과","199313.863","199313.8627"
"20001961","중구","2-소공동-큰-0149","02","소공동","149.00000000","측백나무","21.00000000","13.00000000","6.00000000","이화여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","197427.554","197427.5536"
"20002113","중구","2-회현동-큰-0065","02","회현동","65.00000000","양버즘나무","26.00000000","15.00000000","7.00000000","","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Platanus occidentalis L.","2.00000000","29.00000000","공원녹지과","198153.972","198153.9724"
"20002058","중구","2-회현동-큰-0217","02","회현동","217.00000000","백합나무","40.00000000","26.00000000","12.00000000","연세빌딩","70","10.00000000","10.00000000","6.00000000","2","9","3.00000000","2.00000000","Liriodendron tulipifera L.","0E-8","0E-8","공원녹지과","197630.614","197630.6141"
"20001536","중구","2-소공동-큰-0303","02","소공동","303.00000000","아카시아나무","36.00000000","25.00000000","10.00000000","","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","197558.026","197558.0262"
"20001537","중구","2-중림동-큰-0005","02","중림동","5.00000000","양버즘나무","35.00000000","28.00000000","9.00000000","","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","196775.566","196775.5655"
"20001538","중구","2-소공동-큰-0162","02","소공동","162.00000000","회화나무","32.00000000","23.00000000","10.00000000","시립미술관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","197657.565","197657.5648"
"20001539","중구","2-태평로1가동-큰-0044","02","태평로1가동","44.00000000","양버즘나무","33.00000000","33.00000000","6.00000000","시청","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","198124.725","198124.7251"
"20001540","중구","2-태평로1가동-큰-0065","02","태평로1가동","65.00000000","느티나무","32.00000000","18.00000000","8.00000000","롯데호텔","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198309.331","198309.3308"
"20001666","중구","2-을지로3,4,5동-큰-0045","02","을지로3,4,5동","45.00000000","등나무","45.00000000","10.00000000","7.00000000","을지로3가 225-11","10","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Wisteria floribunda A. P.DC.","2.00000000","39.00000000","공원녹지과","199444.447","199444.4467"
"20001667","중구","2-장충동-큰-0092","02","장충동","92.00000000","양버즘나무","25.00000000","17.00000000","6.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","199978.233","199978.2334"
"20001668","중구","2-광희동-큰-0090","02","광희동","90.00000000","은행나무","39.00000000","13.00000000","7.00000000","국립간호대학","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200601.919","200601.9187"
"20001670","중구","2-소공동-큰-0030","02","소공동","30.00000000","아카시아나무","34.00000000","28.00000000","20.00000000","덕수궁","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","197657.489","197657.4892"
"20001643","중구","2-소공동-큰-0080","02","소공동","80.00000000","아카시아나무","28.00000000","26.00000000","7.00000000","창덕여중","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","197384.906","197384.9059"
"20001644","중구","2-장충동-큰-0055","02","장충동","55.00000000","회화나무","26.00000000","22.00000000","8.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","199996.743","199996.7429"
"20001646","중구","2-장충동-큰-0371","02","장충동","371.00000000","소나무","25.00000000","4.00000000","3.00000000","자유센터","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","200184.775","200184.7749"
"20001647","중구","2-만리동1가-큰-0017","02","만리동1가","6.00000000","느티나무","26.00000000","5.00000000","6.00000000","서울역","50","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197295.811","197295.8115"
"20001648","중구","2-남대문로5가동-큰-0065","02","남대문로5가동","65.00000000","느티나무","27.00000000","19.00000000","8.00000000","남대문교회","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198164.214","198164.2136"
"20001649","중구","2-소공동-큰-0212","02","소공동","212.00000000","은행나무","50.00000000","27.00000000","10.00000000","덕수궁","50","10.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","38.00000000","공원녹지과","197737.096","197737.0959"
